SUBSCRIPTION_NAME,SUBSCRIPTION_ID, RESOURCE_GROUP_NAME,RESOURCE_NAME,RESOURCE_TYPE,TAGS
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-Social-Commercep-Platform,USEast-SCP-001,Microsoft.Compute/virtualMachines,Cretaed On=05/05/2021;Owner =Syed Atir Mohiuddin;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-Social-Commercep-Platform,USEast-SCP-001/MicrosoftMonitoringAgent,Microsoft.Compute/virtualMachines/extensions,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-Social-Commercep-Platform,useast-scp-001/SqlIaasExtension,Microsoft.Compute/virtualMachines/extensions,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-Social-Commercep-Platform,livecommerceweb.com,Microsoft.DomainRegistration/domains,Creatd On =05/28/2021;Owner=Syed Atir Mohiuddin ;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-Social-Commercep-Platform,livecommerceweb.com,Microsoft.Network/dnszones,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-Social-Commercep-Platform,useast-scp-001846,Microsoft.Network/networkInterfaces,Cretaed On=05/05/2021;Owner =Syed Atir Mohiuddin;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-Social-Commercep-Platform,USEast-SCP-001-nsg,Microsoft.Network/networkSecurityGroups,Cretaed On=05/05/2021;Owner =Syed Atir Mohiuddin;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-Social-Commercep-Platform,USEast-SCP-001-ip,Microsoft.Network/publicIPAddresses,Cretaed On=05/05/2021;Owner =Syed Atir Mohiuddin;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-Social-Commercep-Platform,RG-Social-Commercep-Platform-vnet,Microsoft.Network/virtualNetworks,Cretaed On=05/05/2021;Owner =Syed Atir Mohiuddin;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-Social-Commercep-Platform,useast-scp-001,Microsoft.SqlVirtualMachine/SqlVirtualMachines,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,WVD-testing,wvdtesting_OsDisk_1_7347d380d05c47ae8dddf66113432e81,Microsoft.Compute/disks,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,WVD-testing,wvdtesting,Microsoft.Compute/virtualMachines,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,WVD-testing,wvdtesting/enablevmaccess,Microsoft.Compute/virtualMachines/extensions,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,WVD-testing,wvdtesting/MicrosoftMonitoringAgent,Microsoft.Compute/virtualMachines/extensions,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,WVD-testing,wvdtesting691,Microsoft.Network/networkInterfaces,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,WVD-testing,wvdtesting-nsg,Microsoft.Network/networkSecurityGroups,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,WVD-testing,wvdtesting-ip,Microsoft.Network/publicIPAddresses,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,WVD-HP-AutoScale,wvdhpautomation,Microsoft.Storage/storageAccounts,Created on=15-June-2021;Purpose=WVD-HP-AutoScale;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,WVD-HP-AutoScale,ASP-WVDHPAutoScale-87a3,Microsoft.Web/serverFarms,Created on=15-June-2021;Purpose=WVD-HP-AutoScale;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,WVD-HP-AutoScale,VSI-WVD-HP-AutoScale,Microsoft.Web/sites,Created on=15-June-2021;Purpose=WVD-HP-AutoScale;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc,Microsoft.Cdn/profiles,CreatedBy=Microsoft.Media;FriendlyName=livecommerceserviceacc;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/0449804f565c4f51b17d1a045c64b250,Microsoft.Cdn/profiles/endpoints,CreatedBy=Microsoft.Media;FriendlyName=livecommerceserviceacc-usea.streaming.media.azure.net;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,LiveCommerceApplication,microsoft.insights/actiongroups,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc,Microsoft.Media/mediaservices,Owner=Ameen Ahmad;Offshore Lead=Usman Saddiqui;Project=LiveCommerce;company=VSI;Creation Date=6-22-2021;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/0efTCWk-R0eAqdq-Kv6RuSh-QmzVpka,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/0GfmF8N-38REFsc-BxFhxvI-jqWHXeO,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/1BzxKjF-jX0S44N-P8brNwG-UqoJxIu,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/1qHT4fA-dkshdD4-nOzVjuT-QJKLrUc,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/1TRNNEU-GzebYnG-xAIC3cL-KD1dlFu,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/1YPtW9D-mgNST63-jHzCLcJ-XpyrE20,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/26qw0AP-tt8Ci5i-Me8nItL-spdLpWh,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/2gOLzWU-T6Wc4p2-3n466zL-IEeS6v1,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/2JU3rRv-6Zyn8Vu-0UcrudB-0Phb4lj,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/2OeYMiR-wbPK8O1-mGkAZUM-hZ2UChA,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/3eexrmo-CSJVDQi-PE8AwBN-tflVakW,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/3oxAbrb-bR6a2Kd-TcDOD1D-7CDjNlL,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/4O5mV4i-B3PWUSO-bvVtPTb-i8iqihA,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/4QcgoJZ-N8n6epQ-lNjfhzZ-WZkAj02,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/5iZqbIm-Wzpox5Q-5LJGg2V-nQ5X6V8,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/5PRvP6l-C9Vnm6z-x1pipoF-sPXcGu5,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/6IWfF3N-54vnfJ7-2RX6R3e-cPwSHSM,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/6S9tqXA-DfvSDck-WVHcqVj-YHHaMtd,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/72pCzQN-wHS0l6Z-Irw9V8z-aHOfF6C,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/7UeBA1O-HnCPYw7-IUVcBiJ-81AMLha,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/8Hz3mBJ-2ZpObhA-aSiiSdf-DSkBFyG,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/8OPkR46-KjyHPAo-kjYCENi-2IWkFzp,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/9lVQMDE-YQJPsRj-1po11aB-N2q3Oj2,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/A2hHAI0-pvZ16Fl-D5PhJ0u-EdX4IKS,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/ac3J82g-OUXHNSm-lANTpMx-W5dNCV0,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/AcYN7Pw-PZ5tBgU-DMmDhit-KVlWv8t,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/AdKLBtI-RWteZUZ-qPeC35W-IG1rjrv,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/ajxvjQf-o8Y0l4h-j5EFoHY-3h3Dixw,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/Alp8noQ-xG2Hkt7-W7VL126-B8N49vM,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/ApLOBC9-X90Vcp9-MXWLHcl-5Hqwmja,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/AQO6DTB-0vZfosc-zL4dJBz-jD7QtgO,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/aRNdhvE-XjqVGmF-RYo1Mpt-OcPiNNe,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/asD0hfE-fydiUnG-k9X5Qb9-wKu6vnb,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/aWaUDGp-JOlC4TM-F3X8iSr-RogERls,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/AXoF7Md-K7nP1Is-LJ3Gusb-C25cGpo,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/b5law7X-p0dgST3-m7IzfdW-KjuUBYE,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/Bae2Xfu-7IL56nw-32Ew2PS-SGpVDAA,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/baR2L36-Fl9EOPT-UCgsE34-eysxogR,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/bBerx4W-vvqbTBB-uT8aWYa-bOpGGBy,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/BqXRLe2-dfnP8Zl-4Jtm1t0-O1bpEuq,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/C120dWH-oiMAvkG-Ys0RKXO-xmGHu8o,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/c4dwWba-rJ7QB2Z-9dd2QK5-t2rA3cU,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/cBQI4CU-yfUquUG-w0zJaop-FT8Mtyb,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/ckxvwzm-RUQ8QY5-tkiwuYY-XR0lKOW,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/D5yS1pc-sUHFVUH-UnkKZ0k-Pr91Ed6,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/D7ks3WW-ujCzyLS-HjlbKJ9-pbRiSzj,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/d8dr7H1-vtlL4kQ-I2ibHNX-ox8STIg,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/demo-event-2,Microsoft.Media/mediaservices/liveEvents,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/demo-event-service,Microsoft.Media/mediaservices/liveEvents,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/DGph2rA-3j1a33D-LYMAzPz-eCzLxw1,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/DmSLXWs-ZAeguam-zA6eKPd-IIUoxlx,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/DN3jTkD-HELK51i-9ggxLIc-hZq7xBt,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/DSvUDSP-FPjZIB5-a0GHu7a-RBpxO8E,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/E7mjDN6-uNbhzM3-RtmEQpN-fJmBDgg,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/E8tfkN9-vbXw0JM-P3hJERN-cY8CroD,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/EGxJigc-3YM4YwN-Ts2lVSD-GgavV7K,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/eHuG6WB-4vI0rES-d8yAJ1J-FHCfaX9,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/eUc9fy3-HwM5WNB-9s0wHoE-6ilp9V0,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/exUUkQ0-limCZXk-0IOe1xB-QoTyHR9,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/FlHJijV-Yl2b5nb-wJzS0VK-GEzrYWH,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/fvXj2Tk-iYN19pX-CfOqSga-gdOLmmr,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/G5bj3HG-sQvKhoA-FCrdq1x-fwBnn7n,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/gjFCSqp-W8dfh5q-tuR5qiC-8HdyNAH,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/heN3asK-RCvWJpx-uREtShx-08iF18m,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/HN94lki-AKldzul-gHv8lmZ-1Fxp8jp,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/hqsKUxJ-XsQcIjg-8BCqRFk-zIubuBr,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/HW7j76t-JSwS7eZ-mE0pcym-g4NX1sC,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/IjCzycH-W6CXHho-qU2saDl-v9QxMor,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/ittHHW8-gDnOAS9-QJAzcl1-D0oPah3,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/IwgkcCI-il6PWhp-9yV4QOd-HbirJa8,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/jhdpn8k-UeEjmeX-HVs0VGb-mLYGrzF,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/jIQNYeZ-5SBMIr8-4SXUkaz-Jy2b4bx,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/jLZBvjJ-95kOYkR-E1Mj4DS-80Hf9qI,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/jQEpzLa-DsM3X60-tdpU4Uf-mf2l5Qp,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/JqGcxvJ-dFuoJP0-vCbK4OR-ZQsPmjS,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/JrqRKNp-eRDAb4k-MjeKo1n-Om9jhsd,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/jxBWG06-kLAlGAv-igphFTh-TNWLWip,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/KIuMwWV-5O69YE3-ZNmy9xk-JlW3Tit,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/KkHT5A0-X5iNbEW-wzgUG3E-Qz2hcvu,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/kKkulAT-7pFtnJN-PWbGlCe-qVo9U5M,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/ky2S5g9-lkLhf3j-YrQVf3i-PJLh81O,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/lgYIMK4-TU52NqK-4bBz1ys-Eeoz9Bs,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/live-demo,Microsoft.Media/mediaservices/liveEvents,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/live-event-demo1,Microsoft.Media/mediaservices/liveEvents,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/liveevent-1e08eaa5-630b,Microsoft.Media/mediaservices/liveEvents,
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/LoDYyRa-bRu0tFg-jQpCvq0-Vc1LloS,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
Pay-As-You-Go,561c5e92-2242-43e2-9ba2-adf418590a19,RG-LiveCommerce,livecommerceserviceacc/lTill5D-RzMdwfr-eNBDm3V-ECJWCcz,Microsoft.Media/mediaservices/liveEvents,Tag1=My Tag 1;Tag2=My Tag 2;
